,index,RegistryDate,ExpirationDate,HostCountry,DomainAge,ExpYear,ExpMonth,ExpDay,URLType
612,0,,,,0,,,,0
613,0,2008-03-19 18:43:06,2020-10-22 03:59:59,US,4378,2020.0,10.0,22.0,0
614,0,2008-05-03 14:33:18,2023-05-03 14:33:18,CN,4333,2023.0,5.0,3.0,1
615,0,1995-05-04 04:00:00,2027-07-27 02:09:19,CN,9082,2027.0,7.0,27.0,1
616,0,,,,0,0.0,0.0,0.0,0
617,0,1993-09-30 04:00:00,2025-09-29 04:00:00,US,9663,2025.0,9.0,29.0,0
618,0,2009-12-21 01:20:46,2020-12-21 01:20:46,CN,3737,2020.0,12.0,21.0,1
619,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
620,0,2009-02-07 19:41:59,2028-02-07 19:41:59,REDACTED FOR PRIVACY,4053,2028.0,2.0,7.0,0
621,0,1995-12-06 05:00:00,2020-12-05 05:00:00,CH,8866,2020.0,12.0,5.0,0
622,0,2015-03-24 07:05:16,2020-03-24 07:05:16,US,1818,2020.0,3.0,24.0,0
623,0,1997-04-10 04:00:00,2027-04-11 04:00:00,IN,8375,2027.0,4.0,11.0,0
624,0,1996-02-11 05:00:00,2022-02-12 05:00:00,KR,8799,2022.0,2.0,12.0,0
625,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
626,0,2004-03-15 23:27:20,2021-03-15 22:27:20,PA,5843,2021.0,3.0,15.0,0
627,0,2019-04-10 02:25:01,2020-04-10 02:25:01,,340,2020.0,4.0,10.0,1
628,0,2012-12-28 14:27:20,2026-12-28 14:27:20,US,2633,2026.0,12.0,28.0,0
629,0,1997-06-12 04:00:00,2020-06-11 04:00:00,US,8312,2020.0,6.0,11.0,0
630,0,2000-02-20 16:55:16,2028-12-29 02:29:44,PA,7328,2028.0,12.0,29.0,0
631,0,2013-01-29 09:58:25,2021-01-29 09:58:25,US,2602,2021.0,1.0,29.0,0
632,0,2011-08-30 17:16:40,2025-08-30 17:16:40,US,3119,2025.0,8.0,30.0,0
633,0,,,,0,0.0,0.0,0.0,1
634,0,2000-01-21 16:28:17,2021-01-21 16:28:17,US,7358,2021.0,1.0,21.0,0
635,0,2004-09-08 16:04:52,2020-09-08 16:04:52,US,5666,2020.0,9.0,8.0,0
636,0,2014-04-02 02:15:54,2020-04-02 02:15:54,CN,2174,2020.0,4.0,2.0,1
637,0,2019-08-27 12:01:44,2020-08-27 12:01:44,,201,2020.0,8.0,27.0,1
638,0,1995-03-23 05:00:00,2021-02-07 14:42:01,US,9124,2021.0,2.0,7.0,0
639,0,2013-03-19 20:03:25,2020-03-19 20:03:25,EG,2552,2020.0,3.0,19.0,0
640,0,2013-06-16 02:38:02,2021-06-16 02:38:02,US,2464,2021.0,6.0,16.0,1
641,0,2009-12-21 01:20:46,2020-12-21 01:20:46,CN,3737,2020.0,12.0,21.0,1
642,0,,,,0,0.0,0.0,0.0,1
643,0,2010-01-30 20:44:17,2021-01-30 20:44:17,,3696,2021.0,1.0,30.0,1
644,0,,,,0,0.0,0.0,0.0,1
645,0,1998-07-08 04:00:00,2020-07-07 04:00:00,JP,7921,2020.0,7.0,7.0,0
646,0,,,,0,0.0,0.0,0.0,1
647,0,1997-02-03 05:00:00,2022-02-04 05:00:00,IN,8441,2022.0,2.0,4.0,0
648,0,2009-02-07 19:41:59,2028-02-07 19:41:59,REDACTED FOR PRIVACY,4053,2028.0,2.0,7.0,0
649,0,2015-03-24 07:05:16,2020-03-24 07:05:16,US,1818,2020.0,3.0,24.0,0
650,0,2006-11-10 17:56:31,2020-11-10 17:56:31,,4873,2020.0,11.0,10.0,0
651,0,2005-03-14 18:41:22,2021-03-14 17:41:22,US,5479,2021.0,3.0,14.0,0
652,0,1993-09-30 04:00:00,2025-09-29 04:00:00,US,9663,2025.0,9.0,29.0,0
653,0,2013-01-29 09:58:25,2021-01-29 09:58:25,US,2602,2021.0,1.0,29.0,0
654,0,2002-03-05 03:25:18,2021-03-05 03:25:18,US,6585,2021.0,3.0,5.0,0
655,0,2014-11-03 12:17:56,2021-11-03 12:17:56,US,1959,2021.0,11.0,3.0,1
656,0,2013-01-29 09:58:25,2021-01-29 09:58:25,US,2602,2021.0,1.0,29.0,0
657,0,,,,0,,,,0
658,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
659,0,1998-09-10 04:00:00,2021-09-09 04:00:00,US,7857,2021.0,9.0,9.0,0
660,0,2014-04-02 02:15:54,2020-04-02 02:15:54,CN,2174,2020.0,4.0,2.0,1
661,0,,2028-06-17 00:00:00,,0,2028.0,6.0,17.0,0
662,0,1998-01-09 05:00:00,2021-01-08 05:00:00,US,8101,2021.0,1.0,8.0,0
663,0,2011-04-29 11:29:16,2020-04-29 11:29:16,US,3243,2020.0,4.0,29.0,0
664,0,,,,0,0.0,0.0,0.0,1
665,0,2005-10-01 12:38:17,2020-10-01 12:38:17,DK,5279,2020.0,10.0,1.0,0
666,0,1996-02-11 05:00:00,2022-02-12 05:00:00,KR,8799,2022.0,2.0,12.0,0
667,0,,,,0,0.0,0.0,0.0,1
668,0,2013-01-29 09:58:25,2021-01-29 09:58:25,US,2602,2021.0,1.0,29.0,0
669,0,1993-09-30 04:00:00,2025-09-29 04:00:00,US,9663,2025.0,9.0,29.0,0
670,0,2020-03-05 20:19:59,2021-03-05 20:19:59,CN,9,2021.0,3.0,5.0,1
671,0,2004-08-28 04:23:26,2022-08-28 04:23:26,US,5678,2022.0,8.0,28.0,0
672,0,2004-06-14 17:25:27,2020-06-14 17:25:27,,5752,2020.0,6.0,14.0,0
673,0,2009-12-21 01:20:46,2020-12-21 01:20:46,CN,3737,2020.0,12.0,21.0,1
674,0,2011-11-28 12:25:06,2020-11-28 12:25:06,ZA,3030,2020.0,11.0,28.0,1
675,0,2005-01-17 01:00:00,2023-01-17 23:59:59,,5536,2023.0,1.0,17.0,1
676,0,2004-11-19 05:50:20,2021-11-19 05:50:20,PA,5595,2021.0,11.0,19.0,0
677,0,2014-08-07 22:10:14,2020-08-07 22:10:14,US,2046,2020.0,8.0,7.0,1
678,0,2001-11-12 18:57:03,2021-11-12 18:57:03,US,6697,2021.0,11.0,12.0,1
679,0,2010-01-30 20:44:17,2021-01-30 20:44:17,,3696,2021.0,1.0,30.0,1
680,0,2010-01-30 20:44:17,2021-01-30 20:44:17,,3696,2021.0,1.0,30.0,1
681,0,2013-06-16 02:38:02,2021-06-16 02:38:02,US,2464,2021.0,6.0,16.0,1
682,0,1999-10-27 13:00:00,2020-10-26 14:00:00,,7445,2020.0,10.0,26.0,0
683,0,2019-04-10 02:25:01,2020-04-10 02:25:01,,340,2020.0,4.0,10.0,1
684,0,,,,0,0.0,0.0,0.0,1
685,0,1991-05-02 04:00:00,2021-05-03 04:00:00,US,10545,2021.0,5.0,3.0,1
686,0,2002-05-20 18:06:29,2023-05-20 18:06:29,IN,6508,2023.0,5.0,20.0,0
687,0,2004-08-28 04:23:26,2022-08-28 04:23:26,US,5678,2022.0,8.0,28.0,0
688,0,1991-07-25 04:00:00,2028-07-24 04:00:00,US,10461,2028.0,7.0,24.0,0
689,0,2000-01-21 16:28:17,2021-01-21 16:28:17,US,7358,2021.0,1.0,21.0,0
690,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
691,0,2012-03-06 20:59:19,2021-03-06 20:59:19,CN,2930,2021.0,3.0,6.0,1
692,0,,,,0,0.0,0.0,0.0,0
693,0,,,,0,,,,0
694,0,2001-03-11 21:19:21,2021-03-11 20:19:21,DE,6943,2021.0,3.0,11.0,1
695,0,2005-06-10 22:56:20,2021-06-10 22:56:20,US,5391,2021.0,6.0,10.0,0
696,0,2020-02-16 21:07:51,2025-02-16 21:07:51,AE,27,2025.0,2.0,16.0,1
697,0,1999-05-03 20:39:04,2020-05-03 20:37:28,JP,7621,2020.0,5.0,3.0,0
698,0,,,,0,,,,1
699,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
700,0,2014-04-02 02:15:54,2020-04-02 02:15:54,CN,2174,2020.0,4.0,2.0,1
701,0,2014-11-03 12:17:56,2021-11-03 12:17:56,US,1959,2021.0,11.0,3.0,1
702,0,2003-08-29 10:57:54,2023-08-29 10:57:54,CN,6043,2023.0,8.0,29.0,1
703,0,2009-02-07 19:41:59,2028-02-07 19:41:59,REDACTED FOR PRIVACY,4053,2028.0,2.0,7.0,0
704,0,2019-08-27 12:01:44,2020-08-27 12:01:44,,201,2020.0,8.0,27.0,1
705,0,2004-06-14 17:25:27,2020-06-14 17:25:27,,5752,2020.0,6.0,14.0,0
706,0,1999-08-08 04:48:02,2020-08-08 04:47:54,US,7525,2020.0,8.0,8.0,0
707,0,1997-10-01 10:11:55,2020-10-31 21:00:00,,8201,2020.0,10.0,31.0,0
708,0,2011-11-28 12:25:06,2020-11-28 12:25:06,ZA,3030,2020.0,11.0,28.0,1
709,0,2014-04-14 00:00:00,2020-05-18 00:00:00,,2162,2020.0,5.0,18.0,1
710,0,2020-02-16 21:07:51,2025-02-16 21:07:51,AE,27,2025.0,2.0,16.0,1
711,0,2005-06-10 22:56:20,2021-06-10 22:56:20,US,5391,2021.0,6.0,10.0,0
712,0,,,,0,0.0,0.0,0.0,0
713,0,2006-02-22 11:21:13,2021-02-22 11:21:13,NL,5135,2021.0,2.0,22.0,0
714,0,1995-07-16 04:00:00,2021-07-15 04:00:00,US,9009,2021.0,7.0,15.0,0
715,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
716,0,,,,0,0.0,0.0,0.0,0
717,0,2006-01-12 21:00:00,2021-01-12 21:00:00,,5175,2021.0,1.0,12.0,0
718,0,2020-01-16 19:28:14,2021-01-16 19:28:14,China,58,2021.0,1.0,16.0,1
719,0,,,,0,0.0,0.0,0.0,0
720,0,2013-12-09 00:00:00,2020-08-31 15:00:00,,2288,2020.0,8.0,31.0,0
721,0,2017-05-20 18:31:08,2020-05-20 18:31:08,,1029,2020.0,5.0,20.0,1
722,0,2013-12-09 00:00:00,2020-08-31 15:00:00,,2288,2020.0,8.0,31.0,0
723,0,1998-09-10 04:00:00,2021-09-09 04:00:00,US,7857,2021.0,9.0,9.0,0
724,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
725,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
726,0,2004-06-20 18:57:38,2020-06-20 18:57:38,US,5746,2020.0,6.0,20.0,0
727,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
728,0,2010-07-30 23:46:41,2021-02-02 11:59:59,US,3515,2021.0,2.0,2.0,0
729,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
730,0,1999-10-27 13:00:00,2020-10-26 14:00:00,,7445,2020.0,10.0,26.0,0
731,0,2013-12-09 00:00:00,2020-08-31 15:00:00,,2288,2020.0,8.0,31.0,0
732,0,2016-08-08 18:53:41,2020-08-08 18:53:41,CN,1314,2020.0,8.0,8.0,1
733,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
734,0,2014-07-04 07:35:02,2021-07-04 07:35:02,CN,2081,2021.0,7.0,4.0,1
735,0,,,,0,,,,0
736,0,,,,0,,,,0
737,0,2004-11-19 05:50:20,2021-11-19 05:50:20,PA,5595,2021.0,11.0,19.0,0
738,0,2006-03-22 00:00:00,2020-08-22 00:00:00,,5107,2020.0,8.0,22.0,0
739,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
740,0,2013-08-16 03:38:05,2021-08-16 03:38:05,HK,2403,2021.0,8.0,16.0,1
741,0,,,,0,,,,0
742,0,2014-08-07 22:10:14,2020-08-07 22:10:14,US,2046,2020.0,8.0,7.0,1
743,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
744,0,2012-03-05 06:51:53,2021-03-05 06:51:53,CN,2932,2021.0,3.0,5.0,1
745,0,2004-07-15 13:39:24,2020-07-15 13:39:24,US,5722,2020.0,7.0,15.0,0
746,0,2014-04-02 02:15:54,2020-04-02 02:15:54,CN,2174,2020.0,4.0,2.0,1
747,0,,,,0,0.0,0.0,0.0,1
748,0,2014-11-03 12:17:56,2021-11-03 12:17:56,US,1959,2021.0,11.0,3.0,1
749,0,2009-10-22 02:06:38,2022-10-22 02:06:38,,3797,2022.0,10.0,22.0,1
750,0,2008-08-02 19:06:27,2020-08-02 19:06:27,PA,4242,2020.0,8.0,2.0,0
751,0,2017-08-06 18:26:17,2020-08-06 18:26:17,US,951,2020.0,8.0,6.0,0
752,0,2012-03-06 20:59:19,2021-03-06 20:59:19,CN,2930,2021.0,3.0,6.0,1
753,0,2012-07-10 08:24:05,2021-07-10 08:24:05,,2805,2021.0,7.0,10.0,1
754,0,2006-11-10 17:56:31,2020-11-10 17:56:31,,4873,2020.0,11.0,10.0,0
755,0,,,,0,0.0,0.0,0.0,0
756,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
757,0,2005-04-28 00:32:00,2021-04-28 00:32:00,US,5435,2021.0,4.0,28.0,0
758,0,2011-11-28 12:25:06,2020-11-28 12:25:06,ZA,3030,2020.0,11.0,28.0,1
759,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
760,0,2017-08-06 18:26:17,2020-08-06 18:26:17,US,951,2020.0,8.0,6.0,0
761,0,,,,0,0.0,0.0,0.0,1
762,0,2008-06-25 09:24:11,2020-06-25 09:24:11,CN,4281,2020.0,6.0,25.0,1
763,0,2011-08-30 17:16:40,2025-08-30 17:16:40,US,3119,2025.0,8.0,30.0,0
764,0,1993-09-30 04:00:00,2025-09-29 04:00:00,US,9663,2025.0,9.0,29.0,0
765,0,,,,0,0.0,0.0,0.0,0
766,0,2000-03-08 21:45:43,2021-03-08 21:45:43,CA,7311,2021.0,3.0,8.0,1
767,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
768,0,2013-01-29 09:58:25,2021-01-29 09:58:25,US,2602,2021.0,1.0,29.0,0
769,0,2015-02-12 00:00:00,2021-02-12 00:00:00,,1858,2021.0,2.0,12.0,0
770,0,1999-09-29 06:03:23,2020-09-29 06:03:14,US,7473,2020.0,9.0,29.0,0
771,0,2006-01-12 21:00:00,2021-01-12 21:00:00,,5175,2021.0,1.0,12.0,0
772,0,,,,0,,,,0
773,0,2020-02-16 21:07:51,2025-02-16 21:07:51,AE,27,2025.0,2.0,16.0,1
774,0,1995-11-01 05:00:00,2021-02-02 11:59:59,US,8901,2021.0,2.0,2.0,0
775,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
776,0,,,,0,0.0,0.0,0.0,0
777,0,2011-04-14 15:24:51,2022-04-14 15:24:51,US,3257,2022.0,4.0,14.0,0
778,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
779,0,2020-01-16 19:28:14,2021-01-16 19:28:14,China,58,2021.0,1.0,16.0,1
780,0,,,,0,,,,0
781,0,2004-06-20 18:57:38,2020-06-20 18:57:38,US,5746,2020.0,6.0,20.0,0
782,0,2007-11-11 17:24:08,2020-06-23 03:59:59,PA,4507,2020.0,6.0,23.0,0
783,0,2012-04-01 02:40:01,2021-04-01 02:40:01,CN,2905,2021.0,4.0,1.0,1
784,0,2014-04-02 02:15:54,2020-04-02 02:15:54,CN,2174,2020.0,4.0,2.0,1
785,0,2005-09-17 10:35:59,2025-09-17 10:35:59,,5293,2025.0,9.0,17.0,1
786,0,1993-09-30 04:00:00,2025-09-29 04:00:00,US,9663,2025.0,9.0,29.0,0
787,0,2005-06-10 22:56:20,2021-06-10 22:56:20,US,5391,2021.0,6.0,10.0,0
788,0,2008-08-02 19:06:27,2020-08-02 19:06:27,PA,4242,2020.0,8.0,2.0,0
789,0,2008-09-16 13:28:35,2020-09-19 00:00:00,,4198,2020.0,9.0,19.0,0
790,0,2009-10-22 02:06:38,2022-10-22 02:06:38,,3797,2022.0,10.0,22.0,1
791,0,,,,0,0.0,0.0,0.0,1
792,0,2009-12-21 01:20:46,2020-12-21 01:20:46,CN,3737,2020.0,12.0,21.0,1
793,0,2009-07-22 20:00:00,2020-07-22 21:00:00,,3888,2020.0,7.0,22.0,0
794,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
795,0,,,,0,0.0,0.0,0.0,0
796,0,2005-07-19 14:50:34,2026-07-19 14:50:34,US,5352,2026.0,7.0,19.0,0
797,0,2017-02-23 19:30:21,2021-02-23 19:30:21,China,1115,2021.0,2.0,23.0,1
798,0,,,,0,0.0,0.0,0.0,1
799,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
800,0,2017-03-08 11:20:42,2021-03-08 11:20:42,,1103,2021.0,3.0,8.0,1
801,0,,,,0,,,,0
802,0,,,,0,,,,0
803,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
804,0,,,,0,,,,0
805,0,2015-02-09 18:46:12,2021-02-09 18:46:12,FR,1860,2021.0,2.0,9.0,0
806,0,2009-12-21 01:20:46,2020-12-21 01:20:46,CN,3737,2020.0,12.0,21.0,1
807,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
808,0,2008-08-02 19:06:27,2020-08-02 19:06:27,PA,4242,2020.0,8.0,2.0,0
809,0,2004-06-20 18:57:38,2020-06-20 18:57:38,US,5746,2020.0,6.0,20.0,0
810,0,2011-06-21 09:01:50,2020-06-21 09:01:50,DE,3190,2020.0,6.0,21.0,1
811,0,2008-03-13 11:09:23,2021-03-13 11:09:23,,4385,2021.0,3.0,13.0,1
812,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
813,0,,,,0,,,,0
814,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
815,0,2005-06-10 22:56:20,2021-06-10 22:56:20,US,5391,2021.0,6.0,10.0,0
816,0,2006-11-10 17:56:31,2020-11-10 17:56:31,,4873,2020.0,11.0,10.0,0
817,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
818,0,2007-03-28 10:50:10,2021-03-28 10:50:10,,4736,2021.0,3.0,28.0,1
819,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
820,0,2013-12-09 00:00:00,2020-08-31 15:00:00,,2288,2020.0,8.0,31.0,0
821,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
822,0,2009-10-29 02:40:57,2021-10-29 02:40:57,AU,3790,2021.0,10.0,29.0,0
823,0,1996-09-19 04:00:00,2028-04-30 04:23:28,,8578,2028.0,4.0,30.0,1
824,0,2005-07-19 14:50:34,2026-07-19 14:50:34,US,5352,2026.0,7.0,19.0,0
825,0,,,,0,0.0,0.0,0.0,1
826,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
827,0,,,,0,0.0,0.0,0.0,0
828,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
829,0,,,,0,,,,0
830,0,2003-08-29 10:57:54,2023-08-29 10:57:54,CN,6043,2023.0,8.0,29.0,1
831,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
832,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
833,0,2014-07-05 18:43:20,2021-07-05 18:43:20,US,2079,2021.0,7.0,5.0,1
834,0,2003-08-29 10:57:54,2023-08-29 10:57:54,CN,6043,2023.0,8.0,29.0,1
835,0,2004-09-08 16:04:52,2020-09-08 16:04:52,US,5666,2020.0,9.0,8.0,0
836,0,2000-08-15 13:59:57,2022-08-15 13:59:57,US,7151,2022.0,8.0,15.0,0
837,0,,,,0,0.0,0.0,0.0,0
838,0,2013-12-09 00:00:00,2020-08-31 15:00:00,,2288,2020.0,8.0,31.0,0
839,0,,,,0,0.0,0.0,0.0,1
840,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
841,0,2011-04-29 11:29:16,2020-04-29 11:29:16,US,3243,2020.0,4.0,29.0,0
842,0,,,,0,0.0,0.0,0.0,1
843,0,1998-09-10 04:00:00,2021-09-09 04:00:00,US,7857,2021.0,9.0,9.0,0
844,0,2006-03-22 00:00:00,2020-08-22 00:00:00,,5107,2020.0,8.0,22.0,0
845,0,2008-03-13 11:09:23,2021-03-13 11:09:23,,4385,2021.0,3.0,13.0,1
846,0,,,,0,0.0,0.0,0.0,1
847,0,1995-11-01 05:00:00,2021-02-02 11:59:59,US,8901,2021.0,2.0,2.0,0
848,0,2000-08-15 13:59:57,2022-08-15 13:59:57,US,7151,2022.0,8.0,15.0,0
849,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
850,0,1994-06-02 04:00:00,2021-06-01 04:00:00,US,9418,2021.0,6.0,1.0,0
851,0,2003-08-29 10:57:54,2023-08-29 10:57:54,CN,6043,2023.0,8.0,29.0,1
852,0,2020-02-16 21:07:51,2025-02-16 21:07:51,AE,27,2025.0,2.0,16.0,1
853,0,1999-08-08 04:48:02,2020-08-08 04:47:54,US,7525,2020.0,8.0,8.0,0
854,0,2013-02-27 09:47:42,2021-02-27 09:47:41,,2573,2021.0,2.0,27.0,0
855,0,,,,0,0.0,0.0,0.0,0
856,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
857,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
858,0,1999-10-11 11:05:17,2026-10-11 11:05:17,CN,7461,2026.0,10.0,11.0,1
859,0,2017-08-11 18:52:19,2020-08-11 18:52:19,CN,946,2020.0,8.0,11.0,1
860,0,2011-11-28 12:25:06,2020-11-28 12:25:06,ZA,3030,2020.0,11.0,28.0,1
861,0,2005-05-11 04:41:51,2020-05-11 04:41:51,US,5422,2020.0,5.0,11.0,0
862,0,,,,0,,,,0
863,0,2006-05-28 02:08:53,2020-05-28 02:08:53,US,5040,2020.0,5.0,28.0,0
864,0,,,,0,,,,1
865,0,,,,0,0.0,0.0,0.0,0
866,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
867,0,,,,0,,,,1
868,0,2019-04-10 02:25:01,2020-04-10 02:25:01,,340,2020.0,4.0,10.0,1
869,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
870,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
871,0,2013-03-19 20:03:25,2020-03-19 20:03:25,EG,2552,2020.0,3.0,19.0,0
872,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
873,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
874,0,1995-11-01 05:00:00,2021-02-02 11:59:59,US,8901,2021.0,2.0,2.0,0
875,0,2013-02-27 09:47:42,2021-02-27 09:47:41,,2573,2021.0,2.0,27.0,0
876,0,2013-01-29 09:58:25,2021-01-29 09:58:25,US,2602,2021.0,1.0,29.0,0
877,0,2020-01-16 19:28:14,2021-01-16 19:28:14,,58,2021.0,1.0,16.0,1
878,0,2010-01-30 20:44:17,2021-01-30 20:44:17,,3696,2021.0,1.0,30.0,1
879,0,1997-10-05 04:00:00,2020-10-04 04:00:00,US,8197,2020.0,10.0,4.0,0
880,0,2011-04-29 11:29:16,2020-04-29 11:29:16,US,3243,2020.0,4.0,29.0,0
881,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
882,0,2020-03-05 20:19:59,2021-03-05 20:19:59,CN,9,2021.0,3.0,5.0,1
883,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
884,0,2004-06-20 18:57:38,2020-06-20 18:57:38,US,5746,2020.0,6.0,20.0,0
885,0,1998-04-29 04:00:00,2020-04-28 04:00:00,US,7991,2020.0,4.0,28.0,0
886,0,2020-01-16 19:28:14,2021-01-16 19:28:14,,58,2021.0,1.0,16.0,1
887,0,2005-07-19 14:50:34,2026-07-19 14:50:34,US,5352,2026.0,7.0,19.0,0
888,0,,,,0,0.0,0.0,0.0,1
889,0,,,,0,,,,0
890,0,2013-12-09 00:00:00,2020-08-31 15:00:00,,2288,2020.0,8.0,31.0,0
891,0,2004-03-15 23:27:20,2021-03-15 22:27:20,PA,5843,2021.0,3.0,15.0,0
892,0,2007-03-28 10:50:10,2021-03-28 10:50:10,,4736,2021.0,3.0,28.0,1
893,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
894,0,2005-10-01 12:38:17,2020-10-01 12:38:17,DK,5279,2020.0,10.0,1.0,0
895,0,1999-08-08 04:48:02,2020-08-08 04:47:54,US,7525,2020.0,8.0,8.0,0
896,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
897,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
898,0,,,,0,0.0,0.0,0.0,1
899,0,,,,0,0.0,0.0,0.0,0
900,0,2020-02-16 21:07:51,2025-02-16 21:07:51,AE,27,2025.0,2.0,16.0,1
901,0,,,,0,0.0,0.0,0.0,1
902,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
903,0,2014-07-05 18:43:20,2021-07-05 18:43:20,US,2079,2021.0,7.0,5.0,1
904,0,2009-04-03 20:00:00,2020-04-03 21:00:00,,3998,2020.0,4.0,3.0,0
905,0,2008-08-02 19:06:27,2020-08-02 19:06:27,PA,4242,2020.0,8.0,2.0,0
906,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
907,0,2020-01-21 08:07:50,2021-01-21 08:07:50,PH,54,2021.0,1.0,21.0,1
908,0,,,,0,0.0,0.0,0.0,0
909,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
910,0,2017-05-20 18:31:08,2020-05-20 18:31:08,,1029,2020.0,5.0,20.0,1
911,0,2011-04-29 11:29:16,2020-04-29 11:29:16,US,3243,2020.0,4.0,29.0,0
912,0,2005-06-10 22:56:20,2021-06-10 22:56:20,US,5391,2021.0,6.0,10.0,0
913,0,2019-12-10 00:00:00,2020-12-10 00:00:00,,96,2020.0,12.0,10.0,0
914,0,1995-07-16 04:00:00,2021-07-15 04:00:00,US,9009,2021.0,7.0,15.0,0
915,0,2020-02-16 21:07:51,2025-02-16 21:07:51,AE,27,2025.0,2.0,16.0,1
916,0,,,,0,0.0,0.0,0.0,1
917,0,2014-04-02 02:15:54,2020-04-02 02:15:54,CN,2174,2020.0,4.0,2.0,1
918,0,2014-09-26 19:13:12,2020-09-26 19:13:12,CN,1996,2020.0,9.0,26.0,1
919,0,2013-03-19 20:03:25,2020-03-19 20:03:25,EG,2552,2020.0,3.0,19.0,0
